transaction_id,vendor_id,transaction_date,amount,payment_status,flagged_anomaly
T000538,V0368,2025-10-21,1392.88,Paid,0
T000539,V0464,2026-06-25,9214.12,Paid,0
T000540,V0203,2025-08-25,38632.14,Paid,0
T000541,V0338,2026-04-15,13926.4,Paid,0
T000542,V0382,2025-08-02,10483.74,Paid,0
T000543,V0497,2026-06-19,14871.4,Pending,0
T000544,V0002,2026-02-03,900.65,Paid,0
T000545,V0389,2025-07-22,16134.54,Paid,0
T000546,V0230,2025-12-08,2453.6,Disputed,1
T000547,V0217,2025-08-07,17103.25,Paid,0
T000548,V0321,2025-08-18,3599.96,Pending,1
T000549,V0431,2025-11-05,1550.64,Paid,0
T000550,V0421,2025-12-17,5228.67,Paid,0
T000551,V0225,2025-08-17,10046.54,Paid,0
T000552,V0018,2026-01-09,258.68,Paid,0
T000553,V0471,2026-02-11,4095.87,Paid,0
T000554,V0436,2026-01-11,2651.77,Pending,0
T000555,V0404,2026-06-02,8475.19,Paid,0
T000556,V0318,2026-05-13,316.3,Paid,0
T000557,V0265,2025-12-15,31999.52,Paid,1
T000558,V0431,2025-10-07,5080.44,Paid,0
T000559,V0096,2025-11-01,571.2,Paid,0
T000560,V0184,2025-12-06,7615.36,Paid,0
T000561,V0309,2025-12-22,5563.86,Paid,0
T000562,V0420,2026-04-12,21821.65,Paid,0
T000563,V0466,2025-10-11,13912.2,Paid,0
T000564,V0240,2026-05-03,111599.11,Paid,0
T000565,V0154,2026-01-30,3103.16,Pending,0
T000566,V0254,2025-10-20,80190.18,Paid,0
T000567,V0110,2025-10-30,4025.4,Paid,0
T000568,V0193,2025-10-13,3758.56,Paid,1
T000569,V0285,2025-08-27,1059.14,Pending,0
T000570,V0185,2025-07-22,2530.35,Paid,0
T000571,V0434,2026-04-09,2301.11,Paid,0
T000572,V0052,2025-07-10,12365.65,Pending,0
T000573,V0174,2025-10-15,2654.13,Paid,0
T000574,V0482,2026-03-26,1493.85,Paid,0
T000575,V0326,2025-11-02,20760.99,Paid,0
T000576,V0127,2025-07-27,7569.54,Paid,0
T000577,V0300,2026-03-07,2297.96,Paid,0
T000578,V0034,2025-09-23,5341.1,Paid,0
T000579,V0256,2026-03-22,4330.57,Paid,0
T000580,V0367,2026-03-10,4228.12,Paid,0
T000581,V0333,2025-07-18,4228.81,Paid,0
T000582,V0194,2026-04-18,2580.78,Paid,0
T000583,V0266,2025-12-27,5137.79,Paid,0
T000584,V0189,2026-03-11,2412.59,Paid,0
T000585,V0331,2025-08-07,3398.81,Paid,0
T000586,V0330,2025-08-09,1658.72,Paid,0
T000587,V0350,2025-11-17,752.64,Pending,0
T000588,V0367,2026-04-04,326.89,Paid,0
T000589,V0208,2026-04-22,461.78,Paid,0
T000590,V0301,2026-04-08,45696.34,Paid,0
T000591,V0161,2025-10-04,258.51,Paid,0
T000592,V0437,2026-04-11,17901.63,Paid,0
T000593,V0338,2025-12-28,2534.34,Paid,0
T000594,V0399,2026-06-18,30098.94,Pending,1
T000595,V0079,2025-12-16,11107.78,Paid,0
T000596,V0201,2026-01-11,1531.73,Paid,0
T000597,V0056,2025-12-15,6663.55,Paid,0
T000598,V0054,2026-06-10,5604.23,Paid,0
T000599,V0096,2025-10-09,2497.45,Paid,0
T000600,V0030,2026-01-04,5186.13,Paid,0
T000601,V0081,2025-08-25,1062.6,Paid,0
T000602,V0463,2025-10-13,1605.28,Paid,0
T000603,V0244,2025-09-19,294690.25,Paid,0
T000604,V0351,2026-02-19,1397.43,Pending,0
T000605,V0451,2026-03-08,3922.6,Paid,0
T000606,V0452,2026-02-18,474.13,Paid,0
T000607,V0422,2025-09-27,3832.69,Paid,0
T000608,V0197,2026-06-02,843.51,Pending,0
T000609,V0123,2025-09-18,1140.37,Pending,0
T000610,V0358,2025-10-19,26042.21,Paid,0
T000611,V0189,2025-08-08,16944.05,Paid,0
T000612,V0085,2025-11-06,10763.02,Paid,0
T000613,V0100,2026-01-19,1117.23,Paid,0
T000614,V0344,2026-02-22,4725.44,Paid,0
T000615,V0487,2026-02-09,43628.21,Paid,1
T000616,V0274,2026-01-16,1664.0,Paid,1
T000617,V0092,2025-10-18,5647.88,Paid,0
T000618,V0268,2026-05-24,15495.56,Paid,0
T000619,V0228,2025-07-26,6297.63,Paid,0
T000620,V0128,2026-01-07,51704.95,Paid,1
T000621,V0421,2025-10-06,7795.96,Paid,0
T000622,V0428,2026-06-05,1886.3,Paid,0
T000623,V0168,2025-12-12,5907.01,Paid,0
T000624,V0481,2026-02-04,1543.23,Paid,0
T000625,V0206,2026-05-30,2386.18,Paid,0
T000626,V0418,2025-11-19,8696.79,Paid,0
T000627,V0155,2026-05-02,4416.5,Paid,0
T000628,V0473,2026-04-17,21243.96,Paid,0
T000629,V0171,2025-09-27,80955.02,Pending,0
T000630,V0247,2025-08-03,1787.07,Paid,0
T000631,V0328,2025-10-27,15481.68,Paid,1
T000632,V0064,2025-12-05,1623.28,Paid,0
T000633,V0071,2026-01-07,4895.97,Paid,0
T000634,V0122,2026-05-02,40511.62,Paid,0
T000635,V0163,2026-05-25,16280.03,Paid,0
T000636,V0118,2025-12-16,3054.54,Pending,0
T000637,V0128,2026-06-16,9011.62,Paid,0
T000638,V0094,2026-02-11,6858.45,Disputed,0
T000639,V0027,2026-05-20,1655.21,Paid,0
T000640,V0105,2025-10-28,5069.91,Paid,0
T000641,V0102,2025-11-02,3093.31,Paid,0
T000642,V0496,2026-05-21,1952.43,Paid,0
T000643,V0242,2026-02-10,3055.46,Paid,0
T000644,V0489,2026-03-03,761.73,Paid,0
T000645,V0472,2025-11-30,6437.12,Paid,0
T000646,V0238,2025-12-03,4112.0,Paid,0
T000647,V0070,2026-02-25,11898.96,Paid,0
T000648,V0203,2026-01-07,3286.69,Paid,0
T000649,V0454,2025-07-19,67685.7,Paid,0
T000650,V0326,2026-06-17,3512.26,Paid,0
T000651,V0127,2025-11-01,2486.86,Paid,0
T000652,V0015,2026-06-22,7839.78,Pending,0
T000653,V0076,2025-11-07,1165.95,Paid,0
T000654,V0060,2025-08-16,318852.0,Paid,0
T000655,V0462,2025-08-10,5192.05,Paid,0
T000656,V0130,2026-06-19,9106.22,Paid,0
T000657,V0449,2025-08-14,546.91,Paid,0
T000658,V0138,2025-10-15,27323.71,Disputed,0
T000659,V0418,2026-03-08,13260.64,Paid,0
T000660,V0088,2025-09-28,1777.14,Paid,0
T000661,V0486,2025-08-25,2595.75,Paid,0
T000662,V0094,2025-10-06,2732.5,Pending,0
T000663,V0086,2025-08-09,2211.75,Paid,0
T000664,V0300,2025-10-28,4178.7,Paid,0
T000665,V0385,2025-07-03,32326.9,Paid,0
T000666,V0406,2025-07-03,2638.02,Paid,0
T000667,V0249,2026-02-27,23379.89,Paid,0
T000668,V0176,2025-12-08,9300.9,Paid,0
T000669,V0170,2025-08-20,1172.7,Paid,0
T000670,V0063,2026-03-28,844.53,Paid,0
T000671,V0317,2026-06-16,10168.94,Paid,0
T000672,V0327,2025-12-11,800.68,Paid,0
T000673,V0167,2026-06-12,3497.64,Paid,0
T000674,V0042,2025-12-25,392.77,Disputed,0
T000675,V0439,2026-06-23,2656.93,Paid,0
T000676,V0293,2026-03-15,523.24,Paid,0
T000677,V0281,2026-02-24,1164.65,Paid,0
T000678,V0124,2025-11-01,296.85,Paid,0
T000679,V0223,2025-07-14,1988.93,Pending,0
T000680,V0064,2026-06-05,750.33,Paid,0
T000681,V0355,2025-12-17,24389.38,Paid,0
T000682,V0368,2026-01-11,27448.66,Paid,0
T000683,V0120,2025-10-22,2173.2,Paid,0
T000684,V0304,2025-10-04,9553.68,Pending,0
T000685,V0489,2026-01-10,509.88,Disputed,0
T000686,V0164,2026-01-02,340.66,Paid,0
T000687,V0005,2026-04-01,16934.7,Paid,0
T000688,V0113,2026-03-12,8160.12,Paid,0
T000689,V0435,2026-06-24,948.59,Paid,0
T000690,V0141,2026-06-26,7955.09,Paid,0
T000691,V0495,2026-01-08,258.53,Pending,0
T000692,V0116,2026-06-23,10712.93,Pending,0
T000693,V0082,2025-07-11,5847.57,Disputed,0
T000694,V0388,2026-01-16,2823.87,Paid,0
T000695,V0100,2026-06-23,20158.72,Paid,0
T000696,V0298,2025-07-27,88695.09,Paid,0
T000697,V0071,2026-02-11,9545.99,Paid,0
T000698,V0384,2025-10-08,17658.5,Disputed,0
T000699,V0076,2026-01-08,32474.72,Pending,0
T000700,V0050,2025-12-29,11927.4,Paid,0
T000701,V0207,2025-11-02,4502.77,Paid,0
T000702,V0193,2026-06-19,782.29,Paid,0
T000703,V0324,2026-05-30,4301.16,Paid,0
T000704,V0329,2026-06-07,17427.0,Disputed,0
T000705,V0246,2025-11-17,8216.23,Paid,0
T000706,V0331,2026-06-24,3388.73,Paid,0
T000707,V0466,2026-04-01,7830.0,Paid,0
T000708,V0300,2026-04-01,56692.96,Paid,0
T000709,V0495,2026-06-02,15764.27,Paid,0
T000710,V0285,2026-02-13,11192.76,Paid,0
T000711,V0083,2025-08-13,13499.83,Disputed,0
T000712,V0260,2025-11-29,2393.95,Pending,0
T000713,V0001,2025-11-04,6093.62,Paid,0
T000714,V0296,2026-03-08,13117.04,Paid,0
T000715,V0276,2026-03-18,2267.72,Paid,0
T000716,V0097,2025-09-10,277.52,Paid,0
T000717,V0111,2026-04-28,3332.93,Paid,0
T000718,V0131,2025-11-10,257.97,Paid,0
T000719,V0131,2026-06-11,2732.7,Paid,0
T000720,V0376,2025-11-14,1516.58,Paid,0
T000721,V0310,2025-09-21,3913.28,Paid,0
T000722,V0014,2026-05-05,2141.18,Paid,0
T000723,V0209,2025-08-02,3134.22,Paid,0
T000724,V0075,2025-10-23,2690.09,Paid,0
T000725,V0488,2025-08-22,10665.13,Pending,0
T000726,V0302,2026-03-07,1105.5,Paid,0
T000727,V0139,2026-05-07,844.13,Paid,0
T000728,V0348,2026-03-29,14071.4,Paid,0
T000729,V0133,2025-07-04,23464.64,Paid,0
T000730,V0291,2025-11-13,1053.71,Paid,0
T000731,V0182,2026-02-24,4951.24,Pending,0
T000732,V0452,2025-10-25,182.51,Paid,0
T000733,V0161,2025-08-15,6976.66,Paid,0
T000734,V0295,2025-07-29,1215.52,Paid,0
T000735,V0006,2026-02-02,863.7,Paid,0
T000736,V0273,2026-06-22,627.7,Paid,0
T000737,V0379,2026-06-03,34055.58,Paid,0
T000738,V0494,2025-09-24,171114.17,Paid,0
T000739,V0039,2026-01-03,26270.97,Paid,0
T000740,V0195,2025-09-25,3487.01,Paid,0
T000741,V0277,2025-08-29,1852.89,Paid,0
T000742,V0324,2026-04-17,177.59,Disputed,0
T000743,V0264,2025-07-18,545.08,Paid,0
T000744,V0180,2025-10-03,3876.51,Paid,0
T000745,V0271,2026-03-20,24939.58,Paid,0
T000746,V0394,2026-06-01,1581.64,Paid,0
T000747,V0457,2025-10-01,5540.07,Paid,0
T000748,V0225,2025-09-20,8647.44,Paid,0
T000749,V0216,2025-12-16,15474.75,Paid,0
T000750,V0341,2025-11-13,818.98,Paid,0
T000751,V0066,2025-12-13,76523.93,Paid,0
T000752,V0380,2026-01-15,10987.18,Paid,0
T000753,V0351,2025-10-29,14350.26,Paid,1
T000754,V0043,2026-02-04,2404.61,Paid,0
T000755,V0393,2025-08-27,166.92,Paid,0
T000756,V0415,2025-08-21,12974.31,Disputed,0
T000757,V0303,2026-05-18,7473.5,Paid,0
T000758,V0099,2025-09-12,3097.96,Paid,0
T000759,V0209,2026-03-25,1383.35,Paid,0
T000760,V0246,2025-07-31,5252.82,Paid,0
T000761,V0144,2025-12-26,9651.19,Paid,0
T000762,V0001,2025-07-26,8673.31,Paid,0
T000763,V0311,2025-08-20,3936.61,Paid,0
T000764,V0058,2025-08-18,17674.35,Paid,0
T000765,V0185,2026-01-01,20318.8,Paid,0
T000766,V0142,2025-10-15,6135.75,Paid,0
T000767,V0309,2025-08-30,1298.95,Pending,0
T000768,V0317,2025-12-22,1984.64,Paid,0
T000769,V0079,2025-07-22,1057.45,Pending,0
T000770,V0389,2026-04-12,3172.51,Paid,0
T000771,V0215,2026-03-25,190258.91,Paid,1
T000772,V0067,2025-11-25,396.83,Paid,0
T000773,V0380,2026-01-19,4790.78,Paid,0
T000774,V0225,2026-03-17,1392.52,Paid,0
T000775,V0095,2025-07-01,1730.27,Pending,0
T000776,V0405,2026-03-19,3407.74,Paid,0
T000777,V0113,2025-11-28,15015.45,Paid,0
T000778,V0122,2025-11-26,353.08,Paid,0
T000779,V0422,2025-10-15,5341.19,Paid,0
T000780,V0189,2025-12-13,7523.8,Paid,0
T000781,V0167,2025-07-29,1355.87,Paid,0
T000782,V0009,2026-04-01,85991.24,Paid,0
T000783,V0370,2026-06-17,2167.2,Paid,0
T000784,V0283,2025-10-13,13048.39,Paid,0
T000785,V0414,2026-01-18,1674.87,Paid,0
T000786,V0462,2026-03-02,1491.8,Pending,0
T000787,V0097,2026-04-17,4517.98,Paid,0
T000788,V0084,2025-09-28,56337.81,Paid,0
T000789,V0219,2025-11-02,3625.02,Paid,0
T000790,V0071,2025-07-06,40127.47,Paid,1
T000791,V0330,2025-07-22,83655.9,Paid,1
T000792,V0419,2025-12-20,2022.78,Paid,0
T000793,V0137,2026-05-17,5469.9,Paid,0
T000794,V0053,2026-03-18,88289.58,Paid,1
T000795,V0198,2025-09-13,2998.84,Paid,0
T000796,V0352,2025-08-26,585.27,Disputed,0
T000797,V0145,2025-12-29,1067.04,Pending,0
T000798,V0044,2025-07-22,6669.99,Paid,0
T000799,V0348,2026-02-02,393.53,Paid,0
T000800,V0179,2025-08-22,1639.42,Paid,0
T000801,V0465,2026-06-29,146897.92,Disputed,0
T000802,V0399,2026-05-31,1815.31,Paid,0
T000803,V0500,2026-03-01,11523.43,Paid,0
T000804,V0075,2025-08-15,3019.65,Paid,0
T000805,V0254,2026-02-02,939.0,Paid,0
T000806,V0071,2026-05-30,25377.93,Paid,0
T000807,V0253,2026-03-29,5502.56,Paid,0
T000808,V0270,2026-04-21,166087.76,Paid,0
T000809,V0186,2025-07-01,2622.26,Paid,0
T000810,V0467,2025-12-25,534.88,Paid,0
T000811,V0236,2025-09-11,29593.02,Paid,0
T000812,V0108,2025-10-22,3632.69,Paid,0
T000813,V0360,2025-08-23,7495.13,Pending,0
T000814,V0016,2025-09-13,3458.51,Paid,0
T000815,V0417,2026-01-29,1756.36,Paid,0
T000816,V0358,2025-11-30,3796.73,Paid,0
T000817,V0007,2025-11-23,11665.18,Paid,0
T000818,V0203,2026-02-01,160150.14,Paid,0
T000819,V0471,2026-04-18,4991.41,Paid,0
T000820,V0499,2025-08-16,50992.26,Paid,0
T000821,V0317,2025-07-28,2149.45,Paid,0
T000822,V0431,2025-08-08,20543.34,Paid,0
T000823,V0424,2026-01-10,7611.23,Paid,0
T000824,V0309,2025-12-18,1013.18,Paid,0
T000825,V0306,2025-07-05,11989.16,Paid,0
T000826,V0017,2025-10-31,7021.45,Paid,0
T000827,V0162,2025-08-16,3041.84,Paid,0
T000828,V0385,2026-01-16,8427.37,Paid,0
T000829,V0052,2026-03-14,11719.85,Paid,0
T000830,V0301,2025-07-19,2713.22,Pending,0
T000831,V0048,2025-10-26,24397.58,Disputed,0
T000832,V0265,2026-05-07,833.44,Paid,0
T000833,V0439,2026-02-05,8753.76,Paid,0
T000834,V0491,2025-09-16,12411.49,Paid,0
T000835,V0459,2025-08-13,4891.27,Paid,0
T000836,V0035,2025-11-20,6530.13,Paid,0
T000837,V0236,2025-11-09,15255.94,Pending,0
T000838,V0498,2026-04-17,4701.79,Paid,0
T000839,V0318,2026-06-13,1203.37,Disputed,0
T000840,V0192,2025-08-11,11917.04,Pending,0
T000841,V0350,2025-07-21,11085.7,Paid,0
T000842,V0421,2026-04-13,2704.66,Paid,0
T000843,V0199,2026-02-21,9172.72,Paid,0
T000844,V0419,2026-02-23,1563.6,Disputed,0
T000845,V0204,2026-02-06,1676.98,Disputed,0
T000846,V0249,2025-10-16,12426.45,Paid,0
T000847,V0080,2026-02-25,1664.94,Disputed,0
T000848,V0397,2026-01-10,10831.79,Paid,1
T000849,V0130,2026-05-21,1985.49,Paid,0
T000850,V0448,2026-06-29,4019.59,Pending,0
T000851,V0095,2025-07-27,1056.54,Paid,0
T000852,V0215,2026-03-03,4067.95,Paid,0
T000853,V0182,2026-06-19,12761.96,Pending,0
T000854,V0102,2025-08-08,17484.4,Paid,0
T000855,V0422,2025-12-09,39400.51,Paid,0
T000856,V0346,2026-01-24,631.85,Pending,0
T000857,V0439,2025-09-02,12007.02,Paid,0
T000858,V0382,2025-10-04,3221.61,Paid,0
T000859,V0179,2025-10-15,5926.75,Paid,0
T000860,V0460,2025-12-04,5104.46,Paid,0
T000861,V0234,2026-01-27,3525.4,Paid,0
T000862,V0392,2025-12-18,1592.98,Paid,0
T000863,V0305,2025-09-21,5802.66,Paid,0
T000864,V0224,2026-05-20,1247.24,Pending,0
T000865,V0045,2025-08-22,24241.01,Paid,0
T000866,V0258,2026-04-23,44836.82,Paid,0
T000867,V0398,2026-02-17,5652.89,Disputed,0
T000868,V0180,2026-02-22,1533.92,Paid,0
T000869,V0004,2026-01-07,19464.25,Paid,0
T000870,V0158,2026-01-28,26941.09,Paid,0
T000871,V0088,2026-04-18,37171.29,Paid,0
T000872,V0066,2026-05-21,1866.73,Paid,0
T000873,V0082,2026-02-08,529.4,Paid,0
T000874,V0296,2026-01-16,44830.96,Paid,0
T000875,V0486,2025-12-12,2242.47,Paid,0
T000876,V0304,2025-09-16,1642.31,Paid,0
T000877,V0324,2025-12-30,563.12,Paid,0
T000878,V0431,2025-11-02,82265.83,Paid,0
T000879,V0027,2025-11-17,1532.11,Paid,0
T000880,V0433,2026-01-01,17180.44,Paid,0
T000881,V0212,2025-08-06,4507.47,Paid,0
T000882,V0456,2025-12-07,8814.27,Paid,0
T000883,V0463,2025-09-29,13902.64,Paid,0
T000884,V0176,2025-12-24,4446.58,Paid,0
T000885,V0380,2025-11-07,53675.59,Paid,1
T000886,V0079,2025-10-18,1788.43,Paid,0
T000887,V0482,2025-09-02,1674.56,Paid,0
T000888,V0283,2026-05-29,707.2,Paid,0
T000889,V0205,2025-10-06,2325.57,Paid,0
T000890,V0493,2026-01-17,6323.98,Paid,0
T000891,V0222,2026-02-13,2382.27,Paid,0
T000892,V0311,2026-01-12,3320.23,Paid,0
T000893,V0033,2026-02-15,5250.21,Paid,0
T000894,V0331,2026-03-28,3409.08,Paid,0
T000895,V0405,2025-10-03,3400.16,Paid,0
T000896,V0400,2025-12-07,5175.49,Paid,1
T000897,V0408,2025-12-11,43681.89,Paid,0
T000898,V0270,2025-10-19,1311.63,Pending,0
T000899,V0441,2026-06-08,2273.64,Paid,0
T000900,V0101,2025-07-25,20956.85,Paid,0
T000901,V0064,2026-02-16,1520.22,Paid,0
T000902,V0146,2025-07-09,54062.42,Pending,0
T000903,V0146,2025-09-05,19418.83,Pending,0
T000904,V0021,2025-12-19,7141.41,Paid,0
T000905,V0371,2025-12-01,546.13,Paid,0
T000906,V0161,2026-03-09,7666.87,Paid,0
T000907,V0435,2026-05-24,6992.53,Paid,1
T000908,V0054,2025-12-12,114425.29,Paid,0
T000909,V0371,2026-01-04,128572.11,Paid,1
T000910,V0453,2025-07-22,1072.97,Paid,0
T000911,V0139,2026-06-22,1962.03,Paid,0
T000912,V0442,2025-09-13,33088.68,Paid,0
T000913,V0271,2025-10-31,8537.59,Paid,0
T000914,V0375,2026-03-04,2009.32,Paid,0
T000915,V0286,2025-11-01,20886.65,Paid,0
T000916,V0498,2026-03-10,2128.05,Paid,0
T000917,V0271,2026-03-20,2147.86,Paid,0
T000918,V0469,2025-09-04,1700.43,Pending,0
T000919,V0263,2025-10-11,11250.87,Paid,0
T000920,V0158,2026-04-21,7464.66,Paid,0
T000921,V0124,2025-07-08,78498.86,Paid,1
T000922,V0136,2025-08-29,4049.03,Paid,0
T000923,V0028,2026-02-10,2682.76,Paid,0
T000924,V0217,2025-10-07,2146.75,Paid,0
T000925,V0253,2026-03-22,2979.66,Disputed,0
T000926,V0113,2025-08-27,2694.14,Paid,0
T000927,V0318,2026-06-23,11526.71,Paid,0
T000928,V0451,2026-06-19,2438.89,Paid,0
T000929,V0148,2026-06-26,11722.18,Paid,0
T000930,V0359,2026-05-14,4535.29,Paid,0
T000931,V0162,2026-06-13,1376.86,Paid,0
T000932,V0007,2026-06-06,4484.57,Paid,0
T000933,V0040,2025-09-25,92011.53,Disputed,0
T000934,V0299,2025-06-30,4734.73,Paid,0
T000935,V0291,2026-06-13,5286.35,Paid,0
T000936,V0156,2025-12-18,3199.83,Paid,0
T000937,V0250,2025-11-06,1449.26,Paid,0
T000938,V0439,2026-05-01,4668.21,Paid,0
T000939,V0076,2026-01-26,60594.55,Paid,0
T000940,V0126,2026-04-21,1311.89,Disputed,0
T000941,V0328,2025-08-24,264.46,Paid,0
T000942,V0348,2025-12-25,22702.21,Disputed,0
T000943,V0159,2025-10-05,494.46,Paid,0
T000944,V0222,2026-02-17,10632.7,Paid,0
T000945,V0005,2026-03-12,12226.0,Paid,0
T000946,V0084,2025-12-02,4751.29,Paid,0
T000947,V0112,2025-11-21,11989.33,Paid,0
T000948,V0181,2026-06-03,19452.68,Paid,0
T000949,V0489,2025-08-13,8930.57,Paid,0
T000950,V0471,2025-08-10,19614.98,Paid,0
T000951,V0205,2025-08-19,6515.37,Pending,0
T000952,V0412,2026-04-22,1757.05,Paid,0
T000953,V0153,2026-04-16,32983.09,Paid,0
T000954,V0427,2026-02-08,633.14,Paid,0
T000955,V0351,2026-06-29,2893.62,Disputed,0
T000956,V0237,2025-07-14,9925.52,Pending,0
T000957,V0403,2025-11-01,6685.74,Pending,0
T000958,V0450,2025-11-27,322.76,Paid,0
T000959,V0266,2026-02-20,479.87,Paid,0
T000960,V0354,2025-12-16,13305.55,Paid,0
T000961,V0368,2025-07-27,13370.47,Disputed,0
T000962,V0070,2025-10-22,68402.39,Paid,0
T000963,V0369,2025-07-03,34558.74,Paid,0
T000964,V0079,2026-05-05,32865.18,Paid,0
T000965,V0013,2026-03-15,4260.36,Paid,0
T000966,V0095,2025-10-28,30050.39,Paid,0
T000967,V0440,2026-06-01,8068.34,Paid,0
T000968,V0420,2026-06-01,1373.35,Paid,0
T000969,V0246,2025-11-25,2802.06,Paid,0
T000970,V0141,2026-01-16,1248.69,Paid,0
T000971,V0076,2025-07-14,2721.18,Paid,0
T000972,V0018,2026-05-26,14099.13,Pending,0
T000973,V0182,2025-09-09,3720.72,Disputed,0
T000974,V0184,2026-03-13,27454.81,Paid,0
T000975,V0200,2026-03-19,1384.3,Paid,0
T000976,V0403,2025-09-09,521.88,Paid,0
T000977,V0470,2026-05-26,1732.59,Paid,0
T000978,V0363,2026-03-16,19806.51,Paid,0
T000979,V0490,2026-04-23,1893.62,Paid,0
T000980,V0437,2025-09-19,716.94,Paid,0
T000981,V0166,2025-10-26,10218.44,Paid,0
T000982,V0457,2026-01-12,14177.47,Paid,0
T000983,V0059,2025-07-19,24526.57,Pending,0
T000984,V0165,2025-08-24,10581.74,Paid,0
T000985,V0103,2025-10-08,1708.18,Paid,0
T000986,V0083,2026-02-07,838.44,Paid,0
T000987,V0105,2025-07-17,2780.02,Paid,0
T000988,V0095,2026-06-14,9682.0,Paid,0
T000989,V0243,2026-03-13,1937.17,Paid,0
T000990,V0035,2026-02-09,3718.01,Paid,0
T000991,V0401,2026-03-21,2837.29,Paid,0
T000992,V0170,2025-07-11,19048.62,Paid,0
T000993,V0447,2025-09-18,16862.18,Paid,0
T000994,V0205,2026-05-12,839.98,Paid,0
T000995,V0016,2025-07-16,2903.68,Paid,0
T000996,V0072,2025-10-12,7517.23,Paid,0
T000997,V0450,2025-07-31,2477.69,Pending,0
T000998,V0360,2025-07-18,3299.63,Paid,0
T000999,V0476,2025-08-10,29308.26,Paid,0
T001000,V0054,2025-07-18,4863.19,Paid,0
T001001,V0401,2025-10-24,160117.82,Pending,0
T001002,V0350,2026-06-15,17622.43,Paid,0
T001003,V0357,2025-09-02,3661.03,Paid,0
T001004,V0460,2026-05-11,30726.86,Paid,0
T001005,V0030,2025-10-29,1028.19,Paid,0
T001006,V0455,2026-03-31,1645.63,Paid,0
T001007,V0336,2025-11-02,2400.16,Paid,0
T001008,V0481,2026-04-04,447.29,Pending,0
T001009,V0440,2025-10-20,4046.2,Paid,0
T001010,V0445,2026-05-30,1903.22,Paid,0
T001011,V0211,2026-06-26,40383.38,Pending,0
T001012,V0431,2026-03-23,400.39,Paid,0
T001013,V0418,2025-09-10,2675.03,Paid,0
T001014,V0429,2025-07-17,1287.15,Disputed,0
T001015,V0031,2025-11-19,81217.46,Paid,1
T001016,V0115,2025-10-13,2095.94,Paid,0
T001017,V0017,2026-04-03,498.16,Paid,0
T001018,V0111,2025-07-14,524.73,Paid,0
T001019,V0374,2025-07-29,25661.2,Pending,0
T001020,V0148,2026-03-30,4003.42,Paid,0
T001021,V0084,2026-01-11,935.03,Disputed,0
T001022,V0395,2026-04-03,1566.68,Paid,0
T001023,V0138,2026-06-02,873.96,Paid,0
T001024,V0158,2026-04-17,51768.04,Paid,0
T001025,V0009,2026-02-10,1926.28,Paid,0
T001026,V0297,2025-08-09,1239.08,Paid,0
T001027,V0093,2025-11-09,11878.74,Paid,0
T001028,V0323,2025-09-27,533.93,Paid,0
T001029,V0020,2025-10-02,117840.2,Paid,0
T001030,V0368,2025-10-24,2254.49,Pending,0
T001031,V0181,2026-04-02,18265.41,Paid,0
T001032,V0228,2025-08-26,5088.49,Paid,0
T001033,V0422,2026-06-13,2797.38,Paid,0
T001034,V0168,2026-05-06,13915.01,Paid,0
T001035,V0241,2025-11-27,6965.43,Pending,0
T001036,V0467,2026-04-28,22298.83,Paid,0
T001037,V0298,2026-06-29,3050.17,Paid,0
T001038,V0372,2025-09-14,18938.43,Paid,0
T001039,V0281,2026-01-30,5467.09,Paid,0
T001040,V0311,2026-02-26,10906.6,Paid,0
T001041,V0295,2025-11-27,21389.75,Disputed,0
T001042,V0119,2026-02-18,11333.6,Paid,0
T001043,V0041,2025-12-27,5751.53,Paid,0
T001044,V0118,2026-02-14,12001.04,Disputed,0
T001045,V0474,2026-04-01,17181.64,Paid,0
T001046,V0175,2025-12-07,1041.86,Paid,0
T001047,V0254,2026-05-19,15404.97,Paid,0
T001048,V0086,2025-08-30,2135.66,Paid,0
T001049,V0052,2025-09-02,593.48,Paid,0
T001050,V0217,2025-12-28,256.64,Paid,0
T001051,V0173,2025-12-19,8717.53,Paid,0
T001052,V0379,2025-12-28,16511.39,Paid,0
T001053,V0359,2025-09-06,37393.8,Paid,0
T001054,V0261,2025-08-11,9752.89,Paid,0
T001055,V0091,2026-03-17,10317.46,Paid,0
T001056,V0253,2025-12-21,518.37,Paid,0
T001057,V0476,2026-02-03,2127.37,Disputed,0
T001058,V0022,2025-10-15,3900.46,Paid,0
T001059,V0178,2025-11-22,1591.16,Paid,0
T001060,V0087,2025-11-24,20422.27,Paid,0
T001061,V0119,2026-06-06,2729.51,Paid,0
T001062,V0087,2025-07-14,6286.07,Paid,0
T001063,V0100,2025-07-03,4199.29,Paid,0
T001064,V0486,2026-04-18,3576.15,Paid,0
T001065,V0471,2025-08-25,4828.35,Paid,0
T001066,V0343,2025-08-28,10451.8,Paid,0
T001067,V0172,2025-11-18,3220.86,Paid,0
T001068,V0353,2025-12-08,5235.29,Paid,0
T001069,V0321,2025-07-18,1124.11,Paid,0
T001070,V0101,2025-11-12,4275.96,Paid,0
T001071,V0068,2025-10-09,7010.74,Paid,0
T001072,V0110,2025-07-01,3605.69,Paid,0
T001073,V0020,2026-01-30,15799.98,Paid,0
T001074,V0179,2026-03-04,24394.27,Paid,0
T001075,V0449,2025-11-26,10844.26,Paid,0
